FECHA (YYMMDD);HORA (HHMM);;
051015;1800;54;
051015;1900;58;
051015;2000;54;
051015;2100;56;
051015;2200;56;
051015;2300;62;
051016;0000;64;
051016;0100;72;
051016;0200;70;
051016;0300;76;
051016;0400;83;
051016;0500;87;
051016;0600;89;
051016;0700;96;
051016;0800;81;
051016;0900;62;
051016;1000;44;
051016;1100;43;
051016;1200;39;
051016;1300;41;
051016;1400;41;
051016;1500;43;
051016;1600;43;
051016;1700;35;
051016;1800;32;
051016;1900;34;
051016;2000;43;
051016;2100;51;
051016;2200;57;
051016;2300;84;
051017;0000;92;
051017;0100;93;
051017;0200;96;
051017;0300;97;
051017;0400;93;
051017;0500;98;
051017;0600;99;
051017;0700;99;
051017;0800;99;
051017;0900;91;
051017;1000;62;
051017;1100;66;
051017;1200;59;
051017;1300;49;
051017;1400;43;
051017;1500;36;
051017;1600;33;
051017;1700;35;
051017;1800;37;
051017;1900;36;
051017;2000;52;
051017;2100;62;
051017;2200;76;
051017;2300;77;
051018;0000;81;
051018;0100;96;
051018;0200;99;
051018;0300;99;
051018;0400;99;
051018;0500;99;
051018;0600;99;
051018;0700;99;
051018;0800;94;
051018;0900;71;
051018;1000;67;
051018;1100;61;
051018;1200;44;
051018;1300;41;
051018;1400;31;
051018;1500;30;
051018;1600;32;
051018;1700;34;
051018;1800;38;
051018;1900;43;
051018;2000;67;
051018;2100;81;
051018;2200;90;
051018;2300;92;
051019;0000;99;
051019;0100;99;
051019;0200;99;
051019;0300;99;
051019;0400;99;
051019;0500;99;
051019;0600;99;
051019;0700;99;
051019;0800;99;
051019;0900;99;
051019;1000;99;
051019;1100;85;
051019;1200;77;
051019;1300;76;
051019;1400;72;
051019;1500;69;
051019;1600;72;
051019;1700;76;
051019;1800;87;
051019;1900;97;
051019;2000;99;
051019;2100;99;
051019;2200;99;
051019;2300;95;
051020;0000;91;
051020;0100;91;
051020;0200;93;
051020;0300;97;
051020;0400;99;
051020;0500;99;
051020;0600;99;
051020;0700;99;
051020;0800;99;
051020;0900;99;
051020;1000;97;
051020;1100;84;
051020;1200;76;
051020;1300;65;
051020;1400;62;
051020;1500;65;
051020;1600;65;
051020;1700;67;
051020;1800;62;
051020;1900;78;
051020;2000;98;
051020;2100;92;
051020;2200;93;
051020;2300;94;
051021;0000;93;
051021;0100;94;
051021;0200;95;
051021;0300;99;
051021;0400;99;
051021;0500;99;
051021;0600;99;
051021;0700;99;
051021;0800;99;
051021;0900;98;
051021;1000;88;
051021;1100;77;
051021;1200;66;
051021;1300;58;
051021;1400;54;
051021;1500;57;
051021;1600;58;
051021;1700;65;
051021;1800;73;
051021;1900;81;
051021;2000;98;
051021;2100;99;
051021;2200;99;
051021;2300;99;
051022;0000;99;
051022;0100;99;
051022;0200;99;
051022;0300;99;
051022;0400;99;
051022;0500;99;
051022;0600;99;
051022;0700;99;
051022;0800;99;
051022;0900;;
051022;1000;97;
051022;1100;80;
051022;1200;75;
051022;1300;63;
051022;1400;51;
051022;1500;37;
051022;1600;34;
051022;1700;33;
051022;1800;33;
051022;1900;37;
051022;2000;47;
051022;2100;61;
051022;2200;64;
051022;2300;70;
051023;0000;78;
