FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
130128;0300;;1,39872;;
130128;0400;;1,69844;;
130128;0500;;1,89826;;
130128;0600;;1,89826;;
130128;0700;;1,69844;;
130128;0800;;4,49588;;
130128;0900;;;;
130128;1000;;;;
130128;1100;;4,09626;;
130128;1200;;3,89641;;
130128;1300;;6,09443;;
130128;1400;;4,99541;;
130128;1500;;2,49771;;
130128;1600;;1,99817;;
130128;1700;;1,59853;;
130128;1800;;2,99725;;
130128;1900;;2,69753;;
130128;2000;;3,39689;;
130128;2100;;2,89734;;
130128;2200;;1,69844;;
130128;2300;;1,69844;;
130129;0000;;;;
130129;0100;;;;
130129;0200;;;;
130129;0300;;;;
130129;0400;;;;
130129;0500;;;;
130129;0600;;;;
130129;0700;;;;
130129;0800;;;;
130129;0900;;;;
130129;1000;;;;
130129;1100;;;;
130129;1200;;;;
130129;1300;;;;
130129;1400;;;;
130129;1500;;;;
130129;1600;;1,99817;;
130129;1700;;2,59762;;
130129;1800;;2,19798;;
130129;1900;;1,99817;;
130129;2000;;1,99817;;
130129;2100;;1,99817;;
130129;2200;;1,79835;;
130129;2300;;1,39872;;
130130;0000;;0,599449;;
130130;0100;;0,299725;;
130130;0200;;0,399634;;
130130;0300;;0,799267;;
130130;0400;;0,699359;;
130130;0500;;0,799267;;
130130;0600;;0,699359;;
130130;0700;;2,29789;;
130130;0800;;10,2906;;
130130;0900;;18,1833;;
130130;1000;;9,99083;;
130130;1100;;3,89641;;
130130;1200;;4,69569;;
130130;1300;;2,89734;;
130130;1400;;3,5967;;
130130;1500;;1,59853;;
130130;1600;;0,699359;;
130130;1700;;0,799267;;
130130;1800;;0,499542;;
130130;1900;;0,999084;;
130130;2000;;1,89826;;
130130;2100;;2,89734;;
130130;2200;;3,79652;;
130130;2300;;0,499542;;
130131;0000;;0,999084;;
130131;0100;;1,69844;;
130131;0200;;1,49863;;
130131;0300;;1,79835;;
130131;0400;;1,69844;;
130131;0500;;1,49863;;
130131;0600;;0,799267;;
130131;0700;;0,599449;;
130131;0800;;0,599449;;
130131;0900;;0,399634;;
130131;1000;;0,599449;;
130131;1100;;0,599449;;
130131;1200;;0,499542;;
130131;1300;;0,799267;;
130131;1400;;0,599449;;
130131;1500;;2,59762;;
130131;1600;;4,29607;;
130131;1700;;4,19614;;
130131;1800;;5,49496;;
130131;1900;;5,89458;;
130131;2000;;6,59396;;
130131;2100;;7,29332;;
130131;2200;;10,7901;;
130131;2300;;8,79195;;
130201;0000;;;;
130201;0100;;;;
130201;0200;;;;
130201;0300;;;;
130201;0400;;;;
130201;0500;;;;
130201;0600;;;;
130201;0700;;;;
130201;0800;;;;
130201;0900;;;;
130201;1000;;;;
130201;1100;;;;
130201;1200;;;;
130201;1300;;;;
130201;1400;;;;
130201;1500;;6,89365;;
130201;1600;;5,79469;;
130201;1700;;6,99358;;
130201;1800;;8,79195;;
130201;1900;;12,5885;;
130201;2000;;7,09351;;
130201;2100;;6,39412;;
130201;2200;;8,39229;;
130201;2300;;9,19156;;
130202;0000;;2,29789;;
130202;0100;;0,381679;;
130202;0200;;0,381679;;
130202;0300;;2,29789;;
130202;0400;;4,59579;;
130202;0500;;1,49863;;
130202;0600;;12,8882;;
130202;0700;;7,69294;;
130202;0800;;5,19523;;
130202;0900;;2,49771;;
130202;1000;;0,799267;;
130202;1100;;0,381679;;
130202;1200;;0,381679;;
130202;1300;;0,381679;;
130202;1400;;0,381679;;
130202;1500;;0,381679;;
130202;1600;;0,381679;;
130202;1700;;0,381679;;
130202;1800;;0,381679;;
130202;1900;;0,381679;;
130202;2000;;0,381679;;
130202;2100;;0,381679;;
130202;2200;;0,381679;;
130202;2300;;0,381679;;
130203;0000;;0,999084;;
130203;0100;;1,29881;;
130203;0200;;1,29881;;
130203;0300;;1,1989;;
130203;0400;;1,29881;;
130203;0500;;1,1989;;
130203;0600;;1,89826;;
130203;0700;;3,5967;;
130203;0800;;8,89183;;
130203;0900;;6,29424;;
130203;1000;;6,29424;;
130203;1100;;1,89826;;
130203;1200;;1,79835;;
130203;1300;;1,59853;;
130203;1400;;1,39872;;
130203;1500;;1,59853;;
130203;1600;;1,29881;;
130203;1700;;1,49863;;
130203;1800;;1,1989;;
130203;1900;;1,09899;;
130203;2000;;1,1989;;
130203;2100;;1,1989;;
130203;2200;;1,39872;;
130203;2300;;1,79835;;
130204;0000;;3,49679;;
130204;0100;;2,89734;;
130204;0200;;2,09808;;
130204;0300;;1,89826;;
130204;0400;;1,99817;;
130204;0500;;1,89826;;
130204;0600;;1,59853;;
130204;0700;;1,39872;;
130204;0800;;1,69844;;
130204;0900;;1,59853;;
130204;1000;;1,59853;;
130204;1100;;1,59853;;
130204;1200;;;;
130204;1300;;;;
130204;1400;;2,19798;;
130204;1500;;2,09808;;
130204;1600;;1,99817;;
130204;1700;;2,09808;;
130204;1800;;2,59762;;
130204;1900;;1,79835;;
130204;2000;;2,59762;;
130204;2100;;3,09716;;
130204;2200;;2,19798;;
130204;2300;;2,09808;;
130205;0000;;1,1989;;
130205;0100;;1,1989;;
130205;0200;;0,499542;;
130205;0300;;1,59853;;
130205;0400;;4,29607;;
130205;0500;;6,29424;;
130205;0600;;4,49588;;
130205;0700;;2,59762;;
130205;0800;;0,899176;;
130205;0900;;0,699359;;
130205;1000;;0,599449;;
130205;1100;;0,599449;;
130205;1200;;0,699359;;
130205;1300;;0,381679;;
130205;1400;;0,381679;;
130205;1500;;0,499542;;
130205;1600;;0,399634;;
130205;1700;;0,381679;;
130205;1800;;0,381679;;
130205;1900;;0,699359;;
130205;2000;;0,599449;;
130205;2100;;1,1989;;
130205;2200;;0,599449;;
130205;2300;;0,699359;;
130206;0000;;0,699359;;
130206;0100;;0,399634;;
130206;0200;;0,381679;;
130206;0300;;0,381679;;
130206;0400;;0,381679;;
130206;0500;;0,381679;;
130206;0600;;0,381679;;
130206;0700;;0,381679;;
130206;0800;;4,19846;;
130206;0900;;0,381679;;
130206;1000;;0,381679;;
130206;1100;;0,399634;;
130206;1200;;0,599449;;
130206;1300;;0,399634;;
130206;1400;;0,399634;;
130206;1500;;0,499542;;
130206;1600;;0,499542;;
130206;1700;;0,499542;;
130206;1800;;0,381679;;
130206;1900;;0,381679;;
130206;2000;;1,99817;;
130206;2100;;2,49771;;
130206;2200;;1,1989;;
130206;2300;;0,699359;;
130207;0000;;0,799267;;
130207;0100;;0,899176;;
130207;0200;;1,1989;;
130207;0300;;1,99817;;
130207;0400;;2,49771;;
130207;0500;;2,89734;;
130207;0600;;1,69844;;
130207;0700;;1,89826;;
130207;0800;;3,19707;;
130207;0900;;2,19798;;
130207;1000;;3,69661;;
130207;1100;;3,29698;;
130207;1200;;3,79652;;
130207;1300;;1,39872;;
130207;1400;;0,499542;;
130207;1500;;1,39872;;
130207;1600;;3,49679;;
130207;1700;;1,29881;;
130207;1800;;0,599449;;
130207;1900;;0,381679;;
130207;2000;;0,799267;;
130207;2100;;1,09899;;
130207;2200;;1,49863;;
130207;2300;;0,799267;;
130208;0000;;0,899176;;
130208;0100;;0,699359;;
130208;0200;;1,69844;;
130208;0300;;1,89826;;
130208;0400;;1,89826;;
130208;0500;;1,49863;;
130208;0600;;1,09899;;
130208;0700;;1,09899;;
130208;0800;;1,79835;;
130208;0900;;3,19707;;
130208;1000;;2,69753;;
130208;1100;;1,89826;;
130208;1200;;1,1989;;
130208;1300;;1,49863;;
130208;1400;;3,19707;;
130208;1500;;5,39503;;
130208;1600;;4,69569;;
130208;1700;;1,89826;;
130208;1800;;1,39872;;
130208;1900;;7,1934;;
130208;2000;;4,99541;;
130208;2100;;1,69844;;
130208;2200;;1,69844;;
130208;2300;;1,69844;;
130209;0000;;3,09716;;
130209;0100;;5,19523;;
130209;0200;;4,49588;;
130209;0300;;3,79652;;
130209;0400;;4,29607;;
130209;0500;;2,29789;;
130209;0600;;1,39872;;
130209;0700;;1,09899;;
130209;0800;;0,799267;;
130209;0900;;0,799267;;
130209;1000;;0,899176;;
130209;1100;;0,699359;;
130209;1200;;0,799267;;
130209;1300;;0,899176;;
130209;1400;;0,599449;;
130209;1500;;0,499542;;
130209;1600;;0,599449;;
130209;1700;;0,499542;;
130209;1800;;0,399634;;
130209;1900;;0,699359;;
130209;2000;;0,499542;;
130209;2100;;0,599449;;
130209;2200;;0,999084;;
130209;2300;;0,899176;;
130210;0000;;0,699359;;
130210;0100;;0,699359;;
130210;0200;;0,799267;;
130210;0300;;0,599449;;
130210;0400;;0,599449;;
130210;0500;;4,99541;;
130210;0600;;2,19798;;
130210;0700;;13,4876;;
130210;0800;;8,79195;;
130210;0900;;4,99541;;
130210;1000;;7,79285;;
130210;1100;;7,29332;;
130210;1200;;4,09626;;
130210;1300;;1,79835;;
130210;1400;;0,999084;;
130210;1500;;0,699359;;
130210;1600;;0,799267;;
130210;1700;;0,899176;;
130210;1800;;1,1989;;
130210;1900;;1,69844;;
130210;2000;;1,39872;;
130210;2100;;1,69844;;
130210;2200;;2,19798;;
130210;2300;;3,39689;;
130211;0000;;1,89826;;
130211;0100;;1,69844;;
130211;0200;;0,699359;;
130211;0300;;0,799267;;
130211;0400;;1,59853;;
130211;0500;;2,3978;;
130211;0600;;1,69844;;
130211;0700;;3,09716;;
