FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
180702;0600;;;0,0892667;
180702;0700;;;0,0874833;
180702;0800;;;0,0903335;
180702;0900;;;0,0938168;
180702;1000;;;0,0793833;
180702;1100;;;0,07895;
180702;1200;;;0,0778334;
180702;1300;;;0,07775;
180702;1400;;;0,0784666;
180702;1500;;;0,0808833;
180702;1600;;;0,0794001;
180702;1700;;;0,0776333;
180702;1800;;;0,0783334;
180702;1900;;;0,0781;
180702;2000;;;0,0781666;
180702;2100;;;0,0788;
180702;2200;;;0,07805;
180702;2300;;;0,07775;
180703;0000;;;0,0775167;
180703;0100;;;0,0773;
180703;0200;;;0,0772833;
180703;0300;;;0,0776333;
180703;0400;;;0,0801833;
180703;0500;;;0,08215;
180703;0600;;;0,0777167;
180703;0700;;;0,0772833;
180703;0800;;;0,0779333;
180703;0900;;;0,0777667;
180703;1000;;;0,0773;
180703;1100;;;0,0773168;
180703;1200;;;0,07705;
180703;1300;;;0,0812833;
180703;1400;;;0,0774667;
180703;1500;;;0,0771666;
180703;1600;;;0,0772667;
180703;1700;;;0,0768501;
180703;1800;;;0,0770333;
180703;1900;;;0,0768334;
180703;2000;;;0,0769;
180703;2100;;;0,0776333;
180703;2200;;;0,07705;
180703;2300;;;0,0769166;
180704;0000;;;0,077;
180704;0100;;;0,0770333;
180704;0200;;;0,0779166;
180704;0300;;;0,0778667;
180704;0400;;;0,0773833;
180704;0500;;;0,0772833;
180704;0600;;;0,0774;
180704;0700;;;0,0850834;
180704;0800;;;0,0861501;
180704;0900;;;0,0770333;
180704;1000;;;0,0768833;
180704;1100;;;0,0765834;
180704;1200;;;0,0769;
180704;1300;;;0,0767334;
180704;1400;;;0,07745;
180704;1500;;;0,07745;
180704;1600;;;0,0773667;
180704;1700;;;0,0776499;
180704;1800;;;0,0771832;
180704;1900;;;0,0772333;
180704;2000;;;0,0773168;
180704;2100;;;0,0772167;
180704;2200;;;0,0773334;
180704;2300;;;0,0771832;
180705;0000;;;0,07735;
180705;0100;;;0,0771666;
180705;0200;;;0,0773334;
180705;0300;;;0,07715;
180705;0400;;;0,0770167;
180705;0500;;;0,07875;
180705;0600;;;0,07775;
180705;0700;;;0,0773334;
180705;0800;;;0,0775834;
180705;0900;;;0,0776666;
180705;1000;;;0,0774167;
180705;1100;;;0,0759;
180705;1200;;;0,0759;
180705;1300;;;;
180705;1400;;;;
180705;1500;;;0,0770167;
180705;1600;;;0,07715;
180705;1700;;;0,0821333;
180705;1800;;;0,0805167;
180705;1900;;;0,0811833;
180705;2000;;;0,0783668;
180705;2100;;;0,07715;
180705;2200;;;0,0771;
180705;2300;;;0,07725;
180706;0000;;;0,0774333;
180706;0100;;;0,0773833;
180706;0200;;;0,0771666;
180706;0300;;;0,0773667;
180706;0400;;;0,0774333;
180706;0500;;;0,07735;
180706;0600;;;0,0773;
180706;0700;;;0,0775834;
180706;0800;;;0,0795166;
180706;0900;;;0,07775;
180706;1000;;;0,0771333;
180706;1100;;;0,0771832;
180706;1200;;;0,0772833;
180706;1300;;;0,0771832;
180706;1400;;;0,0772167;
180706;1500;;;0,0772001;
180706;1600;;;0,0775667;
180706;1700;;;0,0790668;
180706;1800;;;0,0817833;
180706;1900;;;0,0882;
180706;2000;;;0,0985333;
180706;2100;;;0,0923168;
180706;2200;;;0,0777167;
180706;2300;;;0,0794667;
180707;0000;;;0,0808833;
180707;0100;;;0,0798167;
180707;0200;;;0,0774;
180707;0300;;;0,0790167;
180707;0400;;;0,08885;
180707;0500;;;0,08525;
180707;0600;;;0,09655;
180707;0700;;;0,0817;
180707;0800;;;0,0876;
180707;0900;;;0,1457;
180707;1000;;;0,108317;
180707;1100;;;0,0831666;
180707;1200;;;0,0802;
180707;1300;;;0,0870167;
180707;1400;;;0,07775;
180707;1500;;;0,0776499;
180707;1600;;;0,07755;
180707;1700;;;0,0772167;
180707;1800;;;0,08705;
180707;1900;;;0,0912667;
180707;2000;;;0,105367;
180707;2100;;;0,1404;
180707;2200;;;0,131517;
180707;2300;;;0,11005;
180708;0000;;;0,0970333;
180708;0100;;;0,0804668;
180708;0200;;;0,0831167;
180708;0300;;;0,0811501;
180708;0400;;;0,0813833;
180708;0500;;;0,0853334;
180708;0600;;;0,0864667;
180708;0700;;;0,07985;
180708;0800;;;0,0793167;
180708;0900;;;0,0782167;
180708;1000;;;0,07835;
180708;1100;;;0,0787168;
180708;1200;;;0,07895;
180708;1300;;;0,0782167;
180708;1400;;;0,0779;
180708;1500;;;0,0777;
180708;1600;;;0,07775;
180708;1700;;;0,0774667;
180708;1800;;;0,07865;
180708;1900;;;0,0848167;
180708;2000;;;0,0917833;
180708;2100;;;0,0791333;
180708;2200;;;0,0821167;
180708;2300;;;0,0921;
180709;0000;;;0,103517;
180709;0100;;;0,0792;
180709;0200;;;0,0787667;
180709;0300;;;0,0791667;
180709;0400;;;0,0797667;
180709;0500;;;0,0786333;
180709;0600;;;0,0792333;
180709;0700;;;0,0808168;
180709;0800;;;0,0791167;
180709;0900;;;0,0779;
180709;1000;;;0,0777;
180709;1100;;;0,0776167;
180709;1200;;;0,0775;
180709;1300;;;0,0795834;
180709;1400;;;0,08085;
180709;1500;;;0,0775332;
180709;1600;;;0,0776666;
180709;1700;;;0,0797;
180709;1800;;;0,0873001;
180709;1900;;;0,0825;
180709;2000;;;0,0875333;
180709;2100;;;0,0839334;
180709;2200;;;0,0787833;
180709;2300;;;0,0791833;
180710;0000;;;0,0844333;
180710;0100;;;0,0802;
180710;0200;;;0,0791333;
180710;0300;;;0,0779333;
180710;0400;;;0,0776833;
180710;0500;;;0,0774333;
180710;0600;;;0,0791;
180710;0700;;;0,0798334;
180710;0800;;;0,0778167;
180710;0900;;;0,0790499;
180710;1000;;;0,0804166;
180710;1100;;;0,0957834;
180710;1200;;;0,0781666;
180710;1300;;;0,0776;
180710;1400;;;0,0774667;
180710;1500;;;0,0775667;
180710;1600;;;0,07755;
180710;1700;;;0,0782833;
180710;1800;;;;
180710;1900;;;;
180710;2000;;;;
180710;2100;;;;
180710;2200;;;0,0863334;
180710;2300;;;0,0862833;
180711;0000;;;0,0810334;
180711;0100;;;0,08055;
180711;0200;;;0,0824166;
180711;0300;;;0,0797833;
180711;0400;;;0,0778667;
180711;0500;;;0,0778;
180711;0600;;;0,0786666;
180711;0700;;;0,0783334;
180711;0800;;;0,0824;
180711;0900;;;0,07855;
180711;1000;;;0,0782667;
180711;1100;;;0,0782833;
180711;1200;;;0,0780834;
180711;1300;;;;
180711;1400;;;;
180711;1500;;;;
180711;1600;;;;
180711;1700;;;0,0765001;
180711;1800;;;0,0824333;
180711;1900;;;0,0824333;
180711;2000;;;0,0912333;
180711;2100;;;0,101367;
180711;2200;;;0,1235;
180711;2300;;;0,200383;
180712;0000;;;0,0867167;
180712;0100;;;0,0884333;
180712;0200;;;0,0949;
180712;0300;;;0,0824833;
180712;0400;;;0,16645;
180712;0500;;;0,0805;
180712;0600;;;0,08645;
180712;0700;;;0,0843667;
180712;0800;;;0,08255;
180712;0900;;;0,09295;
180712;1000;;;0,0927499;
180712;1100;;;0,10145;
180712;1200;;;;
180712;1300;;;;
180712;1400;;;0,0829001;
180712;1500;;;0,0779166;
180712;1600;;;0,0785167;
180712;1700;;;0,0860333;
180712;1800;;;0,0855835;
180712;1900;;;0,09105;
180712;2000;;;0,0856667;
180712;2100;;;0,0863667;
180712;2200;;;0,101183;
180712;2300;;;0,101517;
180713;0000;;;0,0914834;
180713;0100;;;0,117833;
180713;0200;;;0,0964;
180713;0300;;;0,0920834;
180713;0400;;;0,0949666;
180713;0500;;;0,0860834;
180713;0600;;;0,10425;
180713;0700;;;0,0875834;
180713;0800;;;0,14515;
180713;0900;;;0,0826833;
180713;1000;;;0,0844833;
180713;1100;;;0,0858167;
180713;1200;;;0,0945333;
180713;1300;;;0,0939167;
180713;1400;;;0,0919166;
180713;1500;;;0,0797501;
180713;1600;;;0,0779333;
180713;1700;;;0,07785;
180713;1800;;;0,0773168;
180713;1900;;;0,0773168;
180713;2000;;;0,0781167;
180713;2100;;;0,07725;
180713;2200;;;0,0774;
180713;2300;;;0,0779667;
180714;0000;;;0,07805;
180714;0100;;;0,08275;
180714;0200;;;0,08145;
180714;0300;;;0,0829667;
180714;0400;;;0,0776;
180714;0500;;;0,0822167;
180714;0600;;;0,0842834;
180714;0700;;;0,0796;
180714;0800;;;0,0811501;
180714;0900;;;0,111683;
180714;1000;;;0,0793667;
180714;1100;;;0,07835;
180714;1200;;;0,0819166;
180714;1300;;;0,20865;
180714;1400;;;0,293417;
180714;1500;;;1,6938;
180714;1600;;;0,0942833;
180714;1700;;;0,0774333;
180714;1800;;;0,0778667;
180714;1900;;;0,0791;
180714;2000;;;0,08035;
180714;2100;;;0,1559;
180714;2200;;;0,0850333;
180714;2300;;;0,105117;
180715;0000;;;0,08675;
180715;0100;;;0,0950667;
180715;0200;;;0,0981333;
180715;0300;;;0,0808667;
180715;0400;;;0,0785667;
180715;0500;;;0,107483;
180715;0600;;;0,867333;
180715;0700;;;0,091;
180715;0800;;;0,0796167;
180715;0900;;;0,1424;
180715;1000;;;0,0774167;
180715;1100;;;0,0966001;
180715;1200;;;0,0772667;
180715;1300;;;0,0773;
180715;1400;;;0,07705;
180715;1500;;;0,0768667;
180715;1600;;;0,0773833;
180715;1700;;;0,0772167;
180715;1800;;;0,0781333;
180715;1900;;;0,109417;
180715;2000;;;0,343917;
180715;2100;;;0,115517;
180715;2200;;;0,10835;
180715;2300;;;0,134033;
180716;0000;;;0,13155;
180716;0100;;;0,170583;
180716;0200;;;0,133133;
180716;0300;;;0,170167;
180716;0400;;;0,0798666;
180716;0500;;;0,0810167;
180716;0600;;;0,0808334;
180716;0700;;;0,0819166;
180716;0800;;;0,0998334;
180716;0900;;;0,0904833;
180716;1000;;;0,0818667;
180716;1100;;;0,08685;
180716;1200;;;0,08825;
180716;1300;;;0,0859833;
180716;1400;;;0,0834;
180716;1500;;;0,0801666;
180716;1600;;;0,0835167;
180716;1700;;;0,0863833;
180716;1800;;;0,11025;
180716;1900;;;0,0944333;
180716;2000;;;0,0876167;
180716;2100;;;0,09315;
180716;2200;;;0,0855499;
180716;2300;;;0,0809667;
180717;0000;;;0,0806333;
180717;0100;;;0,08145;
180717;0200;;;0,08015;
180717;0300;;;0,0794333;
180717;0400;;;0,0804166;
180717;0500;;;0,07785;
180717;0600;;;0,07775;
180717;0700;;;0,0783833;
180717;0800;;;0,0834;
180717;0900;;;0,0789;
180717;1000;;;0,0779667;
180717;1100;;;0,0772833;
180717;1200;;;0,07725;
180717;1300;;;0,0770833;
180717;1400;;;0,175017;
180717;1500;;;0,0933334;
180717;1600;;;0,0774333;
180717;1700;;;0,077;
180717;1800;;;0,0767334;
180717;1900;;;0,0771;
180717;2000;;;0,0812333;
180717;2100;;;0,08425;
180717;2200;;;0,0783833;
180717;2300;;;0,0771666;
180718;0000;;;0,0776833;
180718;0100;;;0,0787667;
180718;0200;;;0,0929833;
180718;0300;;;0,0787168;
180718;0400;;;0,0797;
180718;0500;;;0,08075;
180718;0600;;;0,0799166;
180718;0700;;;0,0800667;
180718;0800;;;0,0882334;
180718;0900;;;0,0902;
180718;1000;;;0,08945;
180718;1100;;;0,0829166;
180718;1200;;;0,6765;
180718;1300;;;0,07705;
180718;1400;;;0,0769668;
180718;1500;;;0,0768667;
180718;1600;;;0,0767833;
180718;1700;;;0,0764333;
180718;1800;;;0,0767667;
180718;1900;;;0,0796;
180718;2000;;;0,08235;
180718;2100;;;0,0861833;
180718;2200;;;0,0891666;
180718;2300;;;0,0937167;
180719;0000;;;0,09715;
180719;0100;;;0,103667;
180719;0200;;;0,0860333;
180719;0300;;;0,126167;
180719;0400;;;0,0784333;
180719;0500;;;0,0835834;
180719;0600;;;0,0877;
180719;0700;;;0,08235;
180719;0800;;;0,0784666;
180719;0900;;;0,104367;
180719;1000;;;0,0786833;
180719;1100;;;0,0777667;
180719;1200;;;0,0769333;
180719;1300;;;0,07695;
180719;1400;;;;
180719;1500;;;0,0758511;
180719;1600;;;0,0754;
180719;1700;;;0,0766;
180719;1800;;;0,0772001;
180719;1900;;;0,11875;
180719;2000;;;0,102783;
180719;2100;;;0,103333;
180719;2200;;;0,106767;
180719;2300;;;0,111317;
180720;0000;;;0,0895834;
180720;0100;;;0,0804668;
180720;0200;;;0,0797833;
180720;0300;;;0,0798167;
180720;0400;;;0,0799166;
180720;0500;;;0,0783833;
180720;0600;;;0,08495;
180720;0700;;;0,0938168;
180720;0800;;;0,0812333;
180720;0900;;;0,0824333;
180720;1000;;;0,108567;
180720;1100;;;0,0776666;
180720;1200;;;0,100117;
180720;1300;;;0,0779999;
180720;1400;;;0,0776833;
180720;1500;;;0,0855;
180720;1600;;;0,0781666;
180720;1700;;;0,163617;
180720;1800;;;0,0963;
180720;1900;;;0,0958;
180720;2000;;;0,1256;
180720;2100;;;0,129;
180720;2200;;;0,11705;
180720;2300;;;0,109317;
180721;0000;;;0,09835;
180721;0100;;;0,1269;
180721;0200;;;0,111883;
180721;0300;;;0,08375;
180721;0400;;;0,0935167;
180721;0500;;;0,0843;
180721;0600;;;0,0823168;
180721;0700;;;0,0833833;
180721;0800;;;0,101167;
180721;0900;;;0,07965;
180721;1000;;;0,0810667;
180721;1100;;;0,0783833;
180721;1200;;;0,0776833;
180721;1300;;;0,0774667;
180721;1400;;;0,0770167;
180721;1500;;;0,0771666;
180721;1600;;;0,0769;
180721;1700;;;0,0772001;
180721;1800;;;0,0774;
180721;1900;;;0,0789166;
180721;2000;;;0,0956833;
180721;2100;;;0,106183;
180721;2200;;;0,12775;
180721;2300;;;0,09295;
180722;0000;;;0,120433;
180722;0100;;;0,0937833;
180722;0200;;;0,0841833;
180722;0300;;;0,0792667;
180722;0400;;;0,0789;
180722;0500;;;0,0786666;
180722;0600;;;0,0781666;
180722;0700;;;0,0804501;
180722;0800;;;0,0802833;
180722;0900;;;0,0784166;
180722;1000;;;0,0782501;
180722;1100;;;0,0786167;
180722;1200;;;0,0777;
180722;1300;;;0,0783167;
180722;1400;;;0,0772167;
180722;1500;;;0,0769833;
180722;1600;;;0,0768501;
180722;1700;;;0,0769333;
180722;1800;;;0,0788833;
180722;1900;;;0,0888833;
180722;2000;;;0,0852333;
180722;2100;;;0,0817333;
180722;2200;;;0,0800834;
180722;2300;;;0,0802;
180723;0000;;;0,0776499;
180723;0100;;;0,0788;
180723;0200;;;0,0783833;
180723;0300;;;0,08105;
180723;0400;;;0,10205;
180723;0500;;;0,0943;
180723;0600;;;0,0983667;
180723;0700;;;0,096;
180723;0800;;;0,1033;
180723;0900;;;0,0926833;
180723;1000;;;0,0835;
180723;1100;;;0,0807;
180723;1200;;;0,0891167;
180723;1300;;;0,0779667;
180723;1400;;;0,0779333;
180723;1500;;;0,0776;
180723;1600;;;0,0775167;
180723;1700;;;0,0777834;
180723;1800;;;0,0948833;
180723;1900;;;0,105433;
180723;2000;;;0,0923667;
180723;2100;;;0,0796167;
180723;2200;;;0,118733;
180723;2300;;;0,0894333;
180724;0000;;;0,0976501;
180724;0100;;;0,104933;
180724;0200;;;0,0833501;
180724;0300;;;0,0804668;
180724;0400;;;0,0847332;
180724;0500;;;0,0789833;
180724;0600;;;0,08135;
180724;0700;;;0,0829166;
180724;0800;;;0,09255;
180724;0900;;;0,0827833;
180724;1000;;;0,0789166;
180724;1100;;;0,0774167;
180724;1200;;;0,07705;
180724;1300;;;0,0768833;
180724;1400;;;0,0769668;
180724;1500;;;0,0771167;
180724;1600;;;0,08635;
180724;1700;;;0,07725;
180724;1800;;;0,0819499;
180724;1900;;;0,0991333;
180724;2000;;;0,09015;
180724;2100;;;0,0785167;
180724;2200;;;0,0815167;
180724;2300;;;0,154917;
180725;0000;;;0,0968167;
180725;0100;;;0,0891666;
180725;0200;;;0,08385;
180725;0300;;;0,16025;
180725;0400;;;0,0822;
180725;0500;;;0,0853667;
180725;0600;;;0,0790668;
180725;0700;;;0,0831167;
180725;0800;;;0,0844166;
180725;0900;;;0,0779833;
180725;1000;;;0,0781167;
180725;1100;;;0,0776;
180725;1200;;;0,0837001;
180725;1300;;;0,0816833;
180725;1400;;;0,07775;
180725;1500;;;0,0770333;
180725;1600;;;0,0773833;
180725;1700;;;0,0777834;
180725;1800;;;0,0858667;
180725;1900;;;0,0817333;
180725;2000;;;0,0792834;
180725;2100;;;0,0849667;
180725;2200;;;0,0804833;
180725;2300;;;0,0815834;
180726;0000;;;0,0787833;
180726;0100;;;0,0796833;
180726;0200;;;0,0789166;
180726;0300;;;0,0833;
180726;0400;;;0,07835;
180726;0500;;;0,0782;
180726;0600;;;0,0800834;
180726;0700;;;0,0810834;
180726;0800;;;0,0814;
180726;0900;;;0,07965;
180726;1000;;;0,0840834;
180726;1100;;;0,07945;
180726;1200;;;0,0781696;
180726;1300;;;;
180726;1400;;;0,0770333;
180726;1500;;;0,0774667;
180726;1600;;;0,07995;
180726;1700;;;0,07805;
180726;1800;;;0,0788;
180726;1900;;;0,07785;
180726;2000;;;0,08655;
180726;2100;;;0,0860834;
180726;2200;;;0,0829999;
180726;2300;;;0,0827167;
180727;0000;;;0,0808667;
180727;0100;;;0,0816666;
180727;0200;;;0,0794166;
180727;0300;;;0,0784166;
180727;0400;;;0,07745;
180727;0500;;;0,0774;
180727;0600;;;0,08365;
180727;0700;;;0,0860167;
180727;0800;;;0,0798833;
180727;0900;;;0,0775332;
180727;1000;;;0,0772833;
180727;1100;;;0,0777667;
180727;1200;;;0,0768501;
180727;1300;;;0,077;
180727;1400;;;0,0769166;
180727;1500;;;0,07695;
180727;1600;;;0,0769333;
180727;1700;;;0,0769333;
180727;1800;;;0,0802167;
180727;1900;;;0,0842167;
180727;2000;;;0,08655;
180727;2100;;;0,0821333;
180727;2200;;;0,0816;
180727;2300;;;0,0839;
180728;0000;;;0,0793167;
180728;0100;;;0,0794333;
180728;0200;;;0,0883;
180728;0300;;;0,127967;
180728;0400;;;0,0776167;
180728;0500;;;0,0775332;
180728;0600;;;0,0787667;
180728;0700;;;0,0948667;
180728;0800;;;0,0836167;
180728;0900;;;0,142967;
180728;1000;;;0,0794833;
180728;1100;;;0,0799166;
180728;1200;;;0,104633;
180728;1300;;;0,567566;
180728;1400;;;0,58455;
180728;1500;;;0,0789334;
180728;1600;;;0,0787667;
180728;1700;;;0,07785;
180728;1800;;;0,0772167;
180728;1900;;;0,07815;
180728;2000;;;0,08495;
180728;2100;;;0,0932167;
180728;2200;;;0,0963668;
180728;2300;;;0,0973334;
180729;0000;;;0,0850667;
180729;0100;;;0,11585;
180729;0200;;;0,0963;
180729;0300;;;0,103067;
180729;0400;;;0,1287;
180729;0500;;;0,1123;
180729;0600;;;0,10695;
180729;0700;;;0,0865834;
180729;0800;;;0,134267;
180729;0900;;;0,0983167;
180729;1000;;;0,0801168;
180729;1100;;;0,0863;
180729;1200;;;0,0805666;
180729;1300;;;0,07785;
180729;1400;;;0,0773833;
180729;1500;;;0,0769166;
180729;1600;;;0,0771832;
180729;1700;;;0,0772667;
180729;1800;;;0,0767667;
180729;1900;;;0,0806834;
180729;2000;;;0,09425;
180729;2100;;;0,0843;
180729;2200;;;0,0993334;
180729;2300;;;0,0941;
180730;0000;;;0,0815167;
180730;0100;;;0,0978334;
180730;0200;;;0,0814;
180730;0300;;;0,0905167;
180730;0400;;;0,0885167;
180730;0500;;;0,117733;
180730;0600;;;0,11;
180730;0700;;;0,0810667;
180730;0800;;;0,12385;
180730;0900;;;0,09155;
180730;1000;;;0,0785;
180730;1100;;;0,07965;
180730;1200;;;0,0824333;
180730;1300;;;0,0781333;
180730;1400;;;0,0775834;
180730;1500;;;0,0775167;
180730;1600;;;0,0773;
180730;1700;;;0,07715;
180730;1800;;;0,0785;
180730;1900;;;0,0831167;
180730;2000;;;0,0780834;
180730;2100;;;0,0783668;
180730;2200;;;0,08035;
180730;2300;;;0,0971667;
180731;0000;;;0,0925667;
180731;0100;;;0,0832334;
180731;0200;;;0,0820833;
180731;0300;;;0,0789833;
180731;0400;;;0,0796334;
180731;0500;;;0,0787168;
180731;0600;;;0,0799;
180731;0700;;;0,0975667;
180731;0800;;;0,141233;
180731;0900;;;0,0915;
180731;1000;;;0,0794333;
180731;1100;;;0,0778167;
180731;1200;;;0,0809166;
180731;1300;;;0,0775167;
180731;1400;;;0,07675;
180731;1500;;;0,0771666;
180731;1600;;;0,0770833;
180731;1700;;;0,0772833;
180731;1800;;;0,0776666;
180731;1900;;;0,0799166;
180731;2000;;;0,100667;
180731;2100;;;0,091;
180731;2200;;;0,0889833;
180731;2300;;;0,109117;
180801;0000;;;0,0821167;
180801;0100;;;0,07935;
180801;0200;;;0,0808999;
180801;0300;;;0,0788;
180801;0400;;;0,0787;
180801;0500;;;0,0786167;
180801;0600;;;0,0787833;
180801;0700;;;0,0812167;
180801;0800;;;0,0848167;
180801;0900;;;0,0808001;
180801;1000;;;0,07945;
180801;1100;;;0,0774833;
180801;1200;;;0,0772333;
180801;1300;;;0,0766333;
180801;1400;;;0,07755;
180801;1500;;;0,0773667;
180801;1600;;;0,121517;
180801;1700;;;0,07675;
180801;1800;;;0,0788;
180801;1900;;;0,0778167;
180801;2000;;;0,0782;
180801;2100;;;0,0784666;
180801;2200;;;0,0782501;
180801;2300;;;0,0788335;
180802;0000;;;0,07845;
180802;0100;;;0,0783;
180802;0200;;;0,0781833;
180802;0300;;;0,0780168;
180802;0400;;;0,0785;
180802;0500;;;0,0808168;
180802;0600;;;0,0791833;
180802;0700;;;0,0795166;
180802;0800;;;0,08635;
180802;0900;;;;
180802;1000;;;;
180802;1100;;;0,0772667;
180802;1200;;;0,0773833;
180802;1300;;;0,0774333;
180802;1400;;;0,0775834;
180802;1500;;;0,0774833;
180802;1600;;;0,0773;
180802;1700;;;0,0775;
180802;1800;;;0,15985;
180802;1900;;;0,143083;
180802;2000;;;0,104383;
180802;2100;;;0,0972167;
180802;2200;;;0,0990334;
180802;2300;;;0,0798666;
180803;0000;;;0,0995834;
180803;0100;;;0,0980333;
180803;0200;;;0,10525;
180803;0300;;;0,204967;
180803;0400;;;0,0939667;
180803;0500;;;0,0783334;
180803;0600;;;0,0799;
180803;0700;;;0,08;
180803;0800;;;0,554684;
180803;0900;;;0,361867;
180803;1000;;;0,15325;
180803;1100;;;0,0800667;
180803;1200;;;0,07875;
180803;1300;;;0,0784166;
180803;1400;;;0,0789;
180803;1500;;;0,13725;
180803;1600;;;0,159317;
180803;1700;;;0,201017;
180803;1800;;;0,07885;
180803;1900;;;0,0852168;
180803;2000;;;0,0891666;
180803;2100;;;0,101783;
180803;2200;;;0,119;
180803;2300;;;0,11235;
180804;0000;;;0,107183;
180804;0100;;;0,10075;
180804;0200;;;0,31835;
180804;0300;;;0,0883334;
180804;0400;;;0,0840834;
180804;0500;;;0,0823335;
180804;0600;;;0,09135;
180804;0700;;;0,0808334;
180804;0800;;;0,09315;
180804;0900;;;0,106717;
180804;1000;;;0,0793;
180804;1100;;;0,0827333;
180804;1200;;;0,0829001;
180804;1300;;;0,0923667;
180804;1400;;;0,0775834;
180804;1500;;;0,0772333;
180804;1600;;;0,07705;
180804;1700;;;0,0791;
180804;1800;;;0,0833167;
180804;1900;;;0,0779667;
180804;2000;;;0,07915;
180804;2100;;;0,102667;
180804;2200;;;0,09655;
180804;2300;;;0,109317;
180805;0000;;;0,130783;
180805;0100;;;0,16285;
180805;0200;;;0,0929333;
180805;0300;;;0,154883;
180805;0400;;;0,0961167;
180805;0500;;;0,100667;
180805;0600;;;0,0899;
180805;0700;;;0,0828667;
180805;0800;;;0,1037;
180805;0900;;;0,0848833;
180805;1000;;;0,0901167;
180805;1100;;;0,0834833;
180805;1200;;;0,0796833;
180805;1300;;;0,0789166;
180805;1400;;;0,0774667;
180805;1500;;;0,0775834;
180805;1600;;;0,0773833;
180805;1700;;;0,0775332;
180805;1800;;;0,0776666;
180805;1900;;;0,07735;
180805;2000;;;0,0791667;
180805;2100;;;0,0785667;
180805;2200;;;0,0778334;
180805;2300;;;0,0784666;
180806;0000;;;0,1173;
180806;0100;;;0,0905;
180806;0200;;;0,0894333;
180806;0300;;;0,0787;
180806;0400;;;0,0968167;
180806;0500;;;0,07885;
180806;0600;;;0,08025;
180806;0700;;;0,0838167;
180806;0800;;;0,0809833;
180806;0900;;;0,0813334;
180806;1000;;;0,158233;
180806;1100;;;0,0877;
180806;1200;;;0,0802833;
180806;1300;;;0,0781167;
180806;1400;;;0,0779166;
180806;1500;;;0,07745;
180806;1600;;;0,0775332;
180806;1700;;;0,07745;
180806;1800;;;0,0776;
180806;1900;;;0,0796167;
180806;2000;;;0,08385;
180806;2100;;;0,0781333;
180806;2200;;;0,0784;
180806;2300;;;0,0831;
180807;0000;;;0,0796;
180807;0100;;;0,0776833;
180807;0200;;;0,0993833;
180807;0300;;;0,0793;
180807;0400;;;0,0795834;
180807;0500;;;0,0795834;
180807;0600;;;0,0800167;
180807;0700;;;0,08065;
180807;0800;;;0,0826167;
180807;0900;;;0,0803667;
180807;1000;;;0,0788335;
180807;1100;;;0,0853673;
180807;1200;;;;
180807;1300;;;;
180807;1400;;;;
180807;1500;;;;
180807;1600;;;;
180807;1700;;;;
180807;1800;;;;
180807;1900;;;;
180807;2000;;;;
180807;2100;;;;
180807;2200;;;;
180807;2300;;;;
180808;0000;;;;
180808;0100;;;;
180808;0200;;;;
180808;0300;;;;
180808;0400;;;;
180808;0500;;;;
180808;0600;;;;
180808;0700;;;;
180808;0800;;;;
180808;0900;;;;
180808;1000;;;;
180808;1100;;;;
180808;1200;;;;
180808;1300;;;;
180808;1400;;;;
180808;1500;;;;
180808;1600;;;;
180808;1700;;;;
180808;1800;;;;
180808;1900;;;;
180808;2000;;;0,08995;
180808;2100;;;0,0786666;
180808;2200;;;0,0777667;
180808;2300;;;0,08065;
180809;0000;;;0,10035;
180809;0100;;;0,0866168;
180809;0200;;;0,079;
180809;0300;;;0,0826;
180809;0400;;;0,100483;
180809;0500;;;0,141067;
180809;0600;;;0,10585;
180809;0700;;;0,103783;
180809;0800;;;0,0952333;
180809;0900;;;0,0785333;
180809;1000;;;0,0784666;
180809;1100;;;;
180809;1200;;;0,0778629;
180809;1300;;;0,1517;
180809;1400;;;0,0780333;
180809;1500;;;0,08005;
180809;1600;;;0,07815;
180809;1700;;;0,0777667;
180809;1800;;;0,0779333;
180809;1900;;;0,07805;
180809;2000;;;0,0775834;
180809;2100;;;0,0778167;
180809;2200;;;0,0775;
180809;2300;;;0,0783;
180810;0000;;;0,0782667;
180810;0100;;;0,0782334;
180810;0200;;;0,0796;
180810;0300;;;0,0815667;
180810;0400;;;0,0804833;
180810;0500;;;0,0793;
180810;0600;;;0,0791333;
180810;0700;;;0,0819333;
180810;0800;;;0,0798666;
180810;0900;;;0,0796666;
180810;1000;;;0,08;
180810;1100;;;0,08015;
180810;1200;;;0,08535;
180810;1300;;;0,0792333;
180810;1400;;;0,07865;
180810;1500;;;0,0785667;
180810;1600;;;0,0792;
180810;1700;;;0,0779;
180810;1800;;;0,07985;
180810;1900;;;0,0779999;
180810;2000;;;0,0778167;
180810;2100;;;0,0778834;
180810;2200;;;0,0791833;
180810;2300;;;0,0825667;
180811;0000;;;0,0826167;
180811;0100;;;0,111567;
180811;0200;;;0,0848334;
180811;0300;;;0,0941333;
180811;0400;;;0,0954166;
180811;0500;;;0,0850333;
180811;0600;;;0,0819;
180811;0700;;;0,0883167;
180811;0800;;;0,0876666;
180811;0900;;;0,0787333;
180811;1000;;;0,0781;
180811;1100;;;0,0782501;
180811;1200;;;0,0775667;
180811;1300;;;0,0775167;
180811;1400;;;0,0775667;
180811;1500;;;0,07725;
180811;1600;;;0,58975;
180811;1700;;;0,0773667;
