FECHA (YYMMDD);HORA (HHMM);;
091002;1100;;
091002;1200;;
091002;1300;;
091002;1400;;
091002;1500;;
091002;1600;;
091002;1700;;
091002;1800;;
091002;1900;;
091002;2000;;
091002;2100;;
091002;2200;;
091002;2300;;
091003;0000;;
091003;0100;;
091003;0200;;
091003;0300;;
091003;0400;;
091003;0500;;
091003;0600;;
091003;0700;;
091003;0800;;
091003;0900;;
091003;1000;;
091003;1100;;
091003;1200;;
091003;1300;;
091003;1400;;
091003;1500;;
091003;1600;;
091003;1700;;
091003;1800;;
091003;1900;;
091003;2000;;
091003;2100;;
091003;2200;;
091003;2300;;
091004;0000;;
091004;0100;;
091004;0200;;
091004;0300;;
091004;0400;;
091004;0500;;
091004;0600;;
091004;0700;;
091004;0800;;
091004;0900;;
091004;1000;;
091004;1100;;
091004;1200;;
091004;1300;;
091004;1400;;
091004;1500;;
091004;1600;;
091004;1700;;
091004;1800;;
091004;1900;;
091004;2000;;
091004;2100;;
091004;2200;;
091004;2300;;
091005;0000;;
091005;0100;;
091005;0200;;
091005;0300;;
091005;0400;;
091005;0500;;
091005;0600;;
091005;0700;;
091005;0800;;
091005;0900;;
091005;1000;;
091005;1100;;
091005;1200;;
091005;1300;;
091005;1400;;
091005;1500;;
091005;1600;;
091005;1700;;
091005;1800;;
091005;1900;;
091005;2000;;
091005;2100;;
091005;2200;;
091005;2300;;
091006;0000;;
091006;0100;;
091006;0200;;
091006;0300;;
091006;0400;;
091006;0500;;
091006;0600;;
091006;0700;;
091006;0800;;
091006;0900;;
091006;1000;;
091006;1100;;
091006;1200;;
091006;1300;;
091006;1400;;
091006;1500;;
091006;1600;;
091006;1700;;
091006;1800;;
091006;1900;;
091006;2000;;
091006;2100;;
091006;2200;;
091006;2300;;
091007;0000;;
091007;0100;;
091007;0200;;
091007;0300;;
091007;0400;;
091007;0500;;
091007;0600;;
091007;0700;;
091007;0800;;
091007;0900;;
091007;1000;;
091007;1100;;
091007;1200;;
091007;1300;;
091007;1400;;
091007;1500;;
091007;1600;;
091007;1700;;
091007;1800;;
091007;1900;;
091007;2000;;
091007;2100;;
091007;2200;;
091007;2300;;
091008;0000;;
091008;0100;;
091008;0200;;
091008;0300;;
091008;0400;;
091008;0500;;
091008;0600;;
091008;0700;;
091008;0800;;
091008;0900;;
091008;1000;;
091008;1100;;
091008;1200;;
091008;1300;;
091008;1400;;
091008;1500;;
091008;1600;;
091008;1700;;
091008;1800;;
091008;1900;;
091008;2000;;
091008;2100;;
091008;2200;;
091008;2300;;
091009;0000;;
091009;0100;;
091009;0200;;
091009;0300;;
091009;0400;;
091009;0500;;
091009;0600;;
091009;0700;;
091009;0800;;
091009;0900;;
091009;1000;;
091009;1100;;
091009;1200;;
091009;1300;;
091009;1400;;
091009;1500;;
091009;1600;;
091009;1700;;
091009;1800;;
091009;1900;;
091009;2000;;
091009;2100;;
091009;2200;;
091009;2300;;
091010;0000;;
091010;0100;;
091010;0200;;
091010;0300;;
091010;0400;;
091010;0500;;
091010;0600;;
091010;0700;;
091010;0800;;
091010;0900;;
091010;1000;;
091010;1100;;
091010;1200;;
091010;1300;;
091010;1400;;
091010;1500;;
091010;1600;;
091010;1700;;
091010;1800;;
091010;1900;;
091010;2000;;
091010;2100;;
091010;2200;;
091010;2300;;
091011;0000;;
091011;0100;;
091011;0200;;
091011;0300;;
091011;0400;;
091011;0500;;
091011;0600;;
091011;0700;;
091011;0800;;
091011;0900;;
091011;1000;;
091011;1100;;
091011;1200;;
091011;1300;;
091011;1400;;
091011;1500;;
091011;1600;;
091011;1700;;
091011;1800;;
091011;1900;;
091011;2000;;
091011;2100;;
091011;2200;;
091011;2300;;
091012;0000;;
091012;0100;;
091012;0200;;
091012;0300;;
091012;0400;;
091012;0500;;
091012;0600;;
091012;0700;;
091012;0800;;
091012;0900;;
091012;1000;;
091012;1100;;
091012;1200;;
091012;1300;;
091012;1400;;
091012;1500;;
091012;1600;;
091012;1700;;
091012;1800;;
091012;1900;;
091012;2000;;
091012;2100;;
091012;2200;;
091012;2300;;
091013;0000;;
091013;0100;;
091013;0200;;
091013;0300;;
091013;0400;;
091013;0500;;
091013;0600;;
091013;0700;;
091013;0800;;
091013;0900;;
091013;1000;;
091013;1100;;
091013;1200;;
091013;1300;;
091013;1400;;
091013;1500;;
091013;1600;;
091013;1700;;
091013;1800;;
091013;1900;;
091013;2000;;
091013;2100;;
091013;2200;;
091013;2300;;
091014;0000;;
091014;0100;;
091014;0200;;
091014;0300;;
091014;0400;;
091014;0500;;
091014;0600;;
091014;0700;;
091014;0800;;
091014;0900;;
091014;1000;;
091014;1100;;
091014;1200;;
091014;1300;;
091014;1400;;
091014;1500;;
091014;1600;;
091014;1700;;
091014;1800;;
091014;1900;;
091014;2000;;
091014;2100;;
091014;2200;;
091014;2300;;
091015;0000;;
091015;0100;;
091015;0200;;
091015;0300;;
091015;0400;;
091015;0500;;
091015;0600;;
091015;0700;;
091015;0800;;
091015;0900;;
091015;1000;;
091015;1100;;
091015;1200;;
091015;1300;;
091015;1400;;
091015;1500;;
091015;1600;;
091015;1700;;
091015;1800;;
091015;1900;;
091015;2000;;
091015;2100;;
091015;2200;;
091015;2300;;
091016;0000;;
091016;0100;;
091016;0200;;
091016;0300;;
091016;0400;;
091016;0500;;
091016;0600;;
091016;0700;;
091016;0800;;
091016;0900;;
091016;1000;;
091016;1100;;
091016;1200;;
091016;1300;;
091016;1400;;
091016;1500;;
091016;1600;;
091016;1700;;
091016;1800;;
091016;1900;;
091016;2000;;
091016;2100;;
091016;2200;;
091016;2300;;
091017;0000;;
091017;0100;;
091017;0200;;
091017;0300;;
091017;0400;;
091017;0500;;
091017;0600;;
091017;0700;;
091017;0800;;
091017;0900;;
091017;1000;;
091017;1100;;
091017;1200;;
091017;1300;;
091017;1400;;
091017;1500;;
091017;1600;;
091017;1700;;
091017;1800;;
091017;1900;;
091017;2000;;
091017;2100;;
091017;2200;;
091017;2300;;
091018;0000;;
091018;0100;;
091018;0200;;
091018;0300;;
091018;0400;;
091018;0500;;
091018;0600;;
091018;0700;;
091018;0800;;
091018;0900;;
091018;1000;;
091018;1100;;
091018;1200;;
091018;1300;;
091018;1400;;
091018;1500;;
091018;1600;;
091018;1700;;
091018;1800;;
091018;1900;;
091018;2000;;
091018;2100;;
091018;2200;;
091018;2300;;
091019;0000;;
091019;0100;;
091019;0200;;
091019;0300;;
091019;0400;;
091019;0500;;
091019;0600;;
091019;0700;;
091019;0800;;
091019;0900;;
091019;1000;;
091019;1100;;
091019;1200;;
091019;1300;;
091019;1400;;
091019;1500;;
091019;1600;;
091019;1700;;
091019;1800;;
091019;1900;;
091019;2000;;
091019;2100;;
091019;2200;;
091019;2300;;
091020;0000;;
091020;0100;;
091020;0200;;
091020;0300;;
091020;0400;;
091020;0500;;
091020;0600;;
091020;0700;;
091020;0800;;
091020;0900;;
091020;1000;;
091020;1100;;
091020;1200;;
091020;1300;;
091020;1400;;
091020;1500;;
091020;1600;;
091020;1700;;
091020;1800;;
091020;1900;;
091020;2000;;
091020;2100;;
091020;2200;;
091020;2300;;
091021;0000;;
091021;0100;;
091021;0200;;
091021;0300;;
091021;0400;;
091021;0500;;
091021;0600;;
091021;0700;;
091021;0800;;
091021;0900;;
091021;1000;;
091021;1100;;
091021;1200;;
091021;1300;;
091021;1400;;
091021;1500;;
091021;1600;;
091021;1700;;
091021;1800;;
091021;1900;;
091021;2000;;
091021;2100;;
091021;2200;;
091021;2300;;
091022;0000;;
091022;0100;;
091022;0200;;
091022;0300;;
091022;0400;;
091022;0500;;
091022;0600;;
091022;0700;;
091022;0800;;
091022;0900;;
091022;1000;;
091022;1100;;
091022;1200;;
091022;1300;;
091022;1400;;
091022;1500;;
091022;1600;;
091022;1700;;
091022;1800;;
091022;1900;;
091022;2000;;
091022;2100;;
091022;2200;;
091022;2300;;
091023;0000;;
091023;0100;;
091023;0200;;
091023;0300;;
091023;0400;;
091023;0500;;
091023;0600;;
091023;0700;;
091023;0800;;
091023;0900;;
091023;1000;;
091023;1100;;
091023;1200;;
091023;1300;;
091023;1400;;
091023;1500;;
091023;1600;;
091023;1700;;
091023;1800;;
091023;1900;;
091023;2000;;
091023;2100;;
091023;2200;;
091023;2300;;
091024;0000;;
091024;0100;;
091024;0200;;
091024;0300;;
091024;0400;;
091024;0500;;
091024;0600;;
091024;0700;;
091024;0800;;
091024;0900;;
091024;1000;;
091024;1100;;
091024;1200;;
091024;1300;;
091024;1400;;
091024;1500;;
091024;1600;;
091024;1700;;
091024;1800;;
091024;1900;;
091024;2000;;
091024;2100;;
091024;2200;;
091024;2300;;
091025;0000;;
091025;0100;;
091025;0200;;
091025;0300;;
091025;0400;;
091025;0500;;
091025;0600;;
091025;0700;;
091025;0800;;
091025;0900;;
091025;1000;;
091025;1100;;
091025;1200;;
091025;1300;;
091025;1400;;
091025;1500;;
091025;1600;;
091025;1700;;
091025;1800;;
091025;1900;;
091025;2000;;
091025;2100;;
091025;2200;;
091025;2300;;
091026;0000;;
091026;0100;;
091026;0200;;
091026;0300;;
091026;0400;;
091026;0500;;
091026;0600;;
091026;0700;;
091026;0800;;
091026;0900;;
091026;1000;;
091026;1100;;
091026;1200;;
091026;1300;;
091026;1400;;
091026;1500;;
091026;1600;;
091026;1700;;
091026;1800;;
091026;1900;;
091026;2000;;
091026;2100;;
091026;2200;;
091026;2300;;
091027;0000;;
091027;0100;;
091027;0200;;
091027;0300;;
091027;0400;;
091027;0500;;
091027;0600;;
091027;0700;;
091027;0800;;
091027;0900;;
091027;1000;;
091027;1100;;
091027;1200;;
091027;1300;;
091027;1400;;
091027;1500;;
091027;1600;;
091027;1700;;
091027;1800;;
